"Variable","Statistic","Full_Sample","ISO14001_No","ISO14001_Yes","P_Value"
"rd","Mean",437,65.381795851282,66.3314577655761,0.0357124491804931
"rd","SD",438,20.3197083967886,19.8709077621676,0.0357124491804931
"rd","Min",439,-13.55661,-9.617299,0.0357124491804931
"rd","Max",440,133.6687,135.684,0.0357124491804931
"releases","Mean",441,2.25699869390897,1.69255678486295,1.487922985421e-134
"releases","SD",442,1.06929871500157,0.933493346604401,1.487922985421e-134
"releases","Min",443,0.0059095,0.0033893,1.487922985421e-134
"releases","Max",444,6.254692,5.208553,1.487922985421e-134
"insp","Mean",445,1.07001114827202,1.99800853485064,7.2738672869272e-311
"insp","SD",446,0.975618985044452,1.0860771047424,7.2738672869272e-311
"insp","Min",447,0,0,7.2738672869272e-311
"insp","Max",448,5,6,7.2738672869272e-311
"sales","Mean",449,1507.02283777035,1577.38437890185,1.59488133699139e-25
"sales","SD",450,295.984860610568,299.621113687715,1.59488133699139e-25
"sales","Min",451,215.09403,594.30968,1.59488133699139e-25
"sales","Max",452,2527.0477,2589.7408,1.59488133699139e-25
"rd","Mean",453,65.381795851282,66.3314577655761,0.0357124491804931
"rd","SD",454,20.3197083967886,19.8709077621676,0.0357124491804931
"rd","Min",455,-13.55661,-9.617299,0.0357124491804931
"rd","Max",456,133.6687,135.684,0.0357124491804931
"releases","Mean",457,2.25699869390897,1.69255678486295,1.487922985421e-134
"releases","SD",458,1.06929871500157,0.933493346604401,1.487922985421e-134
"releases","Min",459,0.0059095,0.0033893,1.487922985421e-134
"releases","Max",460,6.254692,5.208553,1.487922985421e-134
"insp","Mean",461,1.07001114827202,1.99800853485064,7.2738672869272e-311
"insp","SD",462,0.975618985044452,1.0860771047424,7.2738672869272e-311
"insp","Min",463,0,0,7.2738672869272e-311
"insp","Max",464,5,6,7.2738672869272e-311
"sales","Mean",465,1507.02283777035,1577.38437890185,1.59488133699139e-25
"sales","SD",466,295.984860610568,299.621113687715,1.59488133699139e-25
"sales","Min",467,215.09403,594.30968,1.59488133699139e-25
"sales","Max",468,2527.0477,2589.7408,1.59488133699139e-25
"rd","Mean",469,65.381795851282,66.3314577655761,0.0357124491804931
"rd","SD",470,20.3197083967886,19.8709077621676,0.0357124491804931
"rd","Min",471,-13.55661,-9.617299,0.0357124491804931
"rd","Max",472,133.6687,135.684,0.0357124491804931
"releases","Mean",473,2.25699869390897,1.69255678486295,1.487922985421e-134
"releases","SD",474,1.06929871500157,0.933493346604401,1.487922985421e-134
"releases","Min",475,0.0059095,0.0033893,1.487922985421e-134
"releases","Max",476,6.254692,5.208553,1.487922985421e-134
"insp","Mean",477,1.07001114827202,1.99800853485064,7.2738672869272e-311
"insp","SD",478,0.975618985044452,1.0860771047424,7.2738672869272e-311
"insp","Min",479,0,0,7.2738672869272e-311
"insp","Max",480,5,6,7.2738672869272e-311
"sales","Mean",481,1507.02283777035,1577.38437890185,1.59488133699139e-25
"sales","SD",482,295.984860610568,299.621113687715,1.59488133699139e-25
"sales","Min",483,215.09403,594.30968,1.59488133699139e-25
"sales","Max",484,2527.0477,2589.7408,1.59488133699139e-25
"rd","Mean",485,65.381795851282,66.3314577655761,0.0357124491804931
"rd","SD",486,20.3197083967886,19.8709077621676,0.0357124491804931
"rd","Min",487,-13.55661,-9.617299,0.0357124491804931
"rd","Max",488,133.6687,135.684,0.0357124491804931
"releases","Mean",489,2.25699869390897,1.69255678486295,1.487922985421e-134
"releases","SD",490,1.06929871500157,0.933493346604401,1.487922985421e-134
"releases","Min",491,0.0059095,0.0033893,1.487922985421e-134
"releases","Max",492,6.254692,5.208553,1.487922985421e-134
"insp","Mean",493,1.07001114827202,1.99800853485064,7.2738672869272e-311
"insp","SD",494,0.975618985044452,1.0860771047424,7.2738672869272e-311
"insp","Min",495,0,0,7.2738672869272e-311
"insp","Max",496,5,6,7.2738672869272e-311
"sales","Mean",497,1507.02283777035,1577.38437890185,1.59488133699139e-25
"sales","SD",498,295.984860610568,299.621113687715,1.59488133699139e-25
"sales","Min",499,215.09403,594.30968,1.59488133699139e-25
"sales","Max",500,2527.0477,2589.7408,1.59488133699139e-25
"rd","Mean",501,65.381795851282,66.3314577655761,0.0357124491804931
"rd","SD",502,20.3197083967886,19.8709077621676,0.0357124491804931
"rd","Min",503,-13.55661,-9.617299,0.0357124491804931
"rd","Max",504,133.6687,135.684,0.0357124491804931
"releases","Mean",505,2.25699869390897,1.69255678486295,1.487922985421e-134
"releases","SD",506,1.06929871500157,0.933493346604401,1.487922985421e-134
"releases","Min",507,0.0059095,0.0033893,1.487922985421e-134
"releases","Max",508,6.254692,5.208553,1.487922985421e-134
"insp","Mean",509,1.07001114827202,1.99800853485064,7.2738672869272e-311
"insp","SD",510,0.975618985044452,1.0860771047424,7.2738672869272e-311
"insp","Min",511,0,0,7.2738672869272e-311
"insp","Max",512,5,6,7.2738672869272e-311
"sales","Mean",513,1507.02283777035,1577.38437890185,1.59488133699139e-25
"sales","SD",514,295.984860610568,299.621113687715,1.59488133699139e-25
"sales","Min",515,215.09403,594.30968,1.59488133699139e-25
"sales","Max",516,2527.0477,2589.7408,1.59488133699139e-25
"rd","Mean",517,65.381795851282,66.3314577655761,0.0357124491804931
"rd","SD",518,20.3197083967886,19.8709077621676,0.0357124491804931
"rd","Min",519,-13.55661,-9.617299,0.0357124491804931
"rd","Max",520,133.6687,135.684,0.0357124491804931
"releases","Mean",521,2.25699869390897,1.69255678486295,1.487922985421e-134
"releases","SD",522,1.06929871500157,0.933493346604401,1.487922985421e-134
"releases","Min",523,0.0059095,0.0033893,1.487922985421e-134
"releases","Max",524,6.254692,5.208553,1.487922985421e-134
"insp","Mean",525,1.07001114827202,1.99800853485064,7.2738672869272e-311
"insp","SD",526,0.975618985044452,1.0860771047424,7.2738672869272e-311
"insp","Min",527,0,0,7.2738672869272e-311
"insp","Max",528,5,6,7.2738672869272e-311
"sales","Mean",529,1507.02283777035,1577.38437890185,1.59488133699139e-25
"sales","SD",530,295.984860610568,299.621113687715,1.59488133699139e-25
"sales","Min",531,215.09403,594.30968,1.59488133699139e-25
"sales","Max",532,2527.0477,2589.7408,1.59488133699139e-25
"rd","Mean",533,65.381795851282,66.3314577655761,0.0357124491804931
"rd","SD",534,20.3197083967886,19.8709077621676,0.0357124491804931
"rd","Min",535,-13.55661,-9.617299,0.0357124491804931
"rd","Max",536,133.6687,135.684,0.0357124491804931
"releases","Mean",537,2.25699869390897,1.69255678486295,1.487922985421e-134
"releases","SD",538,1.06929871500157,0.933493346604401,1.487922985421e-134
"releases","Min",539,0.0059095,0.0033893,1.487922985421e-134
"releases","Max",540,6.254692,5.208553,1.487922985421e-134
"insp","Mean",541,1.07001114827202,1.99800853485064,7.2738672869272e-311
"insp","SD",542,0.975618985044452,1.0860771047424,7.2738672869272e-311
"insp","Min",543,0,0,7.2738672869272e-311
"insp","Max",544,5,6,7.2738672869272e-311
"sales","Mean",545,1507.02283777035,1577.38437890185,1.59488133699139e-25
"sales","SD",546,295.984860610568,299.621113687715,1.59488133699139e-25
"sales","Min",547,215.09403,594.30968,1.59488133699139e-25
"sales","Max",548,2527.0477,2589.7408,1.59488133699139e-25
"rd","Mean",549,65.381795851282,66.3314577655761,0.0357124491804931
"rd","SD",550,20.3197083967886,19.8709077621676,0.0357124491804931
"rd","Min",551,-13.55661,-9.617299,0.0357124491804931
"rd","Max",552,133.6687,135.684,0.0357124491804931
"releases","Mean",553,2.25699869390897,1.69255678486295,1.487922985421e-134
"releases","SD",554,1.06929871500157,0.933493346604401,1.487922985421e-134
"releases","Min",555,0.0059095,0.0033893,1.487922985421e-134
"releases","Max",556,6.254692,5.208553,1.487922985421e-134
"insp","Mean",557,1.07001114827202,1.99800853485064,7.2738672869272e-311
"insp","SD",558,0.975618985044452,1.0860771047424,7.2738672869272e-311
"insp","Min",559,0,0,7.2738672869272e-311
"insp","Max",560,5,6,7.2738672869272e-311
"sales","Mean",561,1507.02283777035,1577.38437890185,1.59488133699139e-25
"sales","SD",562,295.984860610568,299.621113687715,1.59488133699139e-25
"sales","Min",563,215.09403,594.30968,1.59488133699139e-25
"sales","Max",564,2527.0477,2589.7408,1.59488133699139e-25
"rd","Mean",565,65.381795851282,66.3314577655761,0.0357124491804931
"rd","SD",566,20.3197083967886,19.8709077621676,0.0357124491804931
"rd","Min",567,-13.55661,-9.617299,0.0357124491804931
"rd","Max",568,133.6687,135.684,0.0357124491804931
"releases","Mean",569,2.25699869390897,1.69255678486295,1.487922985421e-134
"releases","SD",570,1.06929871500157,0.933493346604401,1.487922985421e-134
"releases","Min",571,0.0059095,0.0033893,1.487922985421e-134
"releases","Max",572,6.254692,5.208553,1.487922985421e-134
"insp","Mean",573,1.07001114827202,1.99800853485064,7.2738672869272e-311
"insp","SD",574,0.975618985044452,1.0860771047424,7.2738672869272e-311
"insp","Min",575,0,0,7.2738672869272e-311
"insp","Max",576,5,6,7.2738672869272e-311
"sales","Mean",577,1507.02283777035,1577.38437890185,1.59488133699139e-25
"sales","SD",578,295.984860610568,299.621113687715,1.59488133699139e-25
"sales","Min",579,215.09403,594.30968,1.59488133699139e-25
"sales","Max",580,2527.0477,2589.7408,1.59488133699139e-25
"rd","Mean",581,65.381795851282,66.3314577655761,0.0357124491804931
"rd","SD",582,20.3197083967886,19.8709077621676,0.0357124491804931
"rd","Min",583,-13.55661,-9.617299,0.0357124491804931
"rd","Max",584,133.6687,135.684,0.0357124491804931
"releases","Mean",585,2.25699869390897,1.69255678486295,1.487922985421e-134
"releases","SD",586,1.06929871500157,0.933493346604401,1.487922985421e-134
"releases","Min",587,0.0059095,0.0033893,1.487922985421e-134
"releases","Max",588,6.254692,5.208553,1.487922985421e-134
"insp","Mean",589,1.07001114827202,1.99800853485064,7.2738672869272e-311
"insp","SD",590,0.975618985044452,1.0860771047424,7.2738672869272e-311
"insp","Min",591,0,0,7.2738672869272e-311
"insp","Max",592,5,6,7.2738672869272e-311
"sales","Mean",593,1507.02283777035,1577.38437890185,1.59488133699139e-25
"sales","SD",594,295.984860610568,299.621113687715,1.59488133699139e-25
"sales","Min",595,215.09403,594.30968,1.59488133699139e-25
"sales","Max",596,2527.0477,2589.7408,1.59488133699139e-25
"rd","Mean",597,65.381795851282,66.3314577655761,0.0357124491804931
"rd","SD",598,20.3197083967886,19.8709077621676,0.0357124491804931
"rd","Min",599,-13.55661,-9.617299,0.0357124491804931
"rd","Max",600,133.6687,135.684,0.0357124491804931
"releases","Mean",601,2.25699869390897,1.69255678486295,1.487922985421e-134
"releases","SD",602,1.06929871500157,0.933493346604401,1.487922985421e-134
"releases","Min",603,0.0059095,0.0033893,1.487922985421e-134
"releases","Max",604,6.254692,5.208553,1.487922985421e-134
"insp","Mean",605,1.07001114827202,1.99800853485064,7.2738672869272e-311
"insp","SD",606,0.975618985044452,1.0860771047424,7.2738672869272e-311
"insp","Min",607,0,0,7.2738672869272e-311
"insp","Max",608,5,6,7.2738672869272e-311
"sales","Mean",609,1507.02283777035,1577.38437890185,1.59488133699139e-25
"sales","SD",610,295.984860610568,299.621113687715,1.59488133699139e-25
"sales","Min",611,215.09403,594.30968,1.59488133699139e-25
"sales","Max",612,2527.0477,2589.7408,1.59488133699139e-25
"rd","Mean",613,65.381795851282,66.3314577655761,0.0357124491804931
"rd","SD",614,20.3197083967886,19.8709077621676,0.0357124491804931
"rd","Min",615,-13.55661,-9.617299,0.0357124491804931
"rd","Max",616,133.6687,135.684,0.0357124491804931
"releases","Mean",617,2.25699869390897,1.69255678486295,1.487922985421e-134
"releases","SD",618,1.06929871500157,0.933493346604401,1.487922985421e-134
"releases","Min",619,0.0059095,0.0033893,1.487922985421e-134
"releases","Max",620,6.254692,5.208553,1.487922985421e-134
"insp","Mean",621,1.07001114827202,1.99800853485064,7.2738672869272e-311
"insp","SD",622,0.975618985044452,1.0860771047424,7.2738672869272e-311
"insp","Min",623,0,0,7.2738672869272e-311
"insp","Max",624,5,6,7.2738672869272e-311
"sales","Mean",625,1507.02283777035,1577.38437890185,1.59488133699139e-25
"sales","SD",626,295.984860610568,299.621113687715,1.59488133699139e-25
"sales","Min",627,215.09403,594.30968,1.59488133699139e-25
"sales","Max",628,2527.0477,2589.7408,1.59488133699139e-25
"rd","Mean",629,65.381795851282,66.3314577655761,0.0357124491804931
"rd","SD",630,20.3197083967886,19.8709077621676,0.0357124491804931
"rd","Min",631,-13.55661,-9.617299,0.0357124491804931
"rd","Max",632,133.6687,135.684,0.0357124491804931
"releases","Mean",633,2.25699869390897,1.69255678486295,1.487922985421e-134
"releases","SD",634,1.06929871500157,0.933493346604401,1.487922985421e-134
"releases","Min",635,0.0059095,0.0033893,1.487922985421e-134
"releases","Max",636,6.254692,5.208553,1.487922985421e-134
"insp","Mean",637,1.07001114827202,1.99800853485064,7.2738672869272e-311
"insp","SD",638,0.975618985044452,1.0860771047424,7.2738672869272e-311
"insp","Min",639,0,0,7.2738672869272e-311
"insp","Max",640,5,6,7.2738672869272e-311
"sales","Mean",641,1507.02283777035,1577.38437890185,1.59488133699139e-25
"sales","SD",642,295.984860610568,299.621113687715,1.59488133699139e-25
"sales","Min",643,215.09403,594.30968,1.59488133699139e-25
"sales","Max",644,2527.0477,2589.7408,1.59488133699139e-25
"rd","Mean",645,65.381795851282,66.3314577655761,0.0357124491804931
"rd","SD",646,20.3197083967886,19.8709077621676,0.0357124491804931
"rd","Min",647,-13.55661,-9.617299,0.0357124491804931
"rd","Max",648,133.6687,135.684,0.0357124491804931
"releases","Mean",649,2.25699869390897,1.69255678486295,1.487922985421e-134
"releases","SD",650,1.06929871500157,0.933493346604401,1.487922985421e-134
"releases","Min",651,0.0059095,0.0033893,1.487922985421e-134
"releases","Max",652,6.254692,5.208553,1.487922985421e-134
"insp","Mean",653,1.07001114827202,1.99800853485064,7.2738672869272e-311
"insp","SD",654,0.975618985044452,1.0860771047424,7.2738672869272e-311
"insp","Min",655,0,0,7.2738672869272e-311
"insp","Max",656,5,6,7.2738672869272e-311
"sales","Mean",657,1507.02283777035,1577.38437890185,1.59488133699139e-25
"sales","SD",658,295.984860610568,299.621113687715,1.59488133699139e-25
"sales","Min",659,215.09403,594.30968,1.59488133699139e-25
"sales","Max",660,2527.0477,2589.7408,1.59488133699139e-25
"rd","Mean",661,65.381795851282,66.3314577655761,0.0357124491804931
"rd","SD",662,20.3197083967886,19.8709077621676,0.0357124491804931
"rd","Min",663,-13.55661,-9.617299,0.0357124491804931
"rd","Max",664,133.6687,135.684,0.0357124491804931
"releases","Mean",665,2.25699869390897,1.69255678486295,1.487922985421e-134
"releases","SD",666,1.06929871500157,0.933493346604401,1.487922985421e-134
"releases","Min",667,0.0059095,0.0033893,1.487922985421e-134
"releases","Max",668,6.254692,5.208553,1.487922985421e-134
"insp","Mean",669,1.07001114827202,1.99800853485064,7.2738672869272e-311
"insp","SD",670,0.975618985044452,1.0860771047424,7.2738672869272e-311
"insp","Min",671,0,0,7.2738672869272e-311
"insp","Max",672,5,6,7.2738672869272e-311
"sales","Mean",673,1507.02283777035,1577.38437890185,1.59488133699139e-25
"sales","SD",674,295.984860610568,299.621113687715,1.59488133699139e-25
"sales","Min",675,215.09403,594.30968,1.59488133699139e-25
"sales","Max",676,2527.0477,2589.7408,1.59488133699139e-25
"rd","Mean",677,65.381795851282,66.3314577655761,0.0357124491804931
"rd","SD",678,20.3197083967886,19.8709077621676,0.0357124491804931
"rd","Min",679,-13.55661,-9.617299,0.0357124491804931
"rd","Max",680,133.6687,135.684,0.0357124491804931
"releases","Mean",681,2.25699869390897,1.69255678486295,1.487922985421e-134
"releases","SD",682,1.06929871500157,0.933493346604401,1.487922985421e-134
"releases","Min",683,0.0059095,0.0033893,1.487922985421e-134
"releases","Max",684,6.254692,5.208553,1.487922985421e-134
"insp","Mean",685,1.07001114827202,1.99800853485064,7.2738672869272e-311
"insp","SD",686,0.975618985044452,1.0860771047424,7.2738672869272e-311
"insp","Min",687,0,0,7.2738672869272e-311
"insp","Max",688,5,6,7.2738672869272e-311
"sales","Mean",689,1507.02283777035,1577.38437890185,1.59488133699139e-25
"sales","SD",690,295.984860610568,299.621113687715,1.59488133699139e-25
"sales","Min",691,215.09403,594.30968,1.59488133699139e-25
"sales","Max",692,2527.0477,2589.7408,1.59488133699139e-25
"rd","Mean",693,65.381795851282,66.3314577655761,0.0357124491804931
"rd","SD",694,20.3197083967886,19.8709077621676,0.0357124491804931
"rd","Min",695,-13.55661,-9.617299,0.0357124491804931
"rd","Max",696,133.6687,135.684,0.0357124491804931
"releases","Mean",697,2.25699869390897,1.69255678486295,1.487922985421e-134
"releases","SD",698,1.06929871500157,0.933493346604401,1.487922985421e-134
"releases","Min",699,0.0059095,0.0033893,1.487922985421e-134
"releases","Max",700,6.254692,5.208553,1.487922985421e-134
"insp","Mean",701,1.07001114827202,1.99800853485064,7.2738672869272e-311
"insp","SD",702,0.975618985044452,1.0860771047424,7.2738672869272e-311
"insp","Min",703,0,0,7.2738672869272e-311
"insp","Max",704,5,6,7.2738672869272e-311
"sales","Mean",705,1507.02283777035,1577.38437890185,1.59488133699139e-25
"sales","SD",706,295.984860610568,299.621113687715,1.59488133699139e-25
"sales","Min",707,215.09403,594.30968,1.59488133699139e-25
"sales","Max",708,2527.0477,2589.7408,1.59488133699139e-25
"rd","Mean",709,65.381795851282,66.3314577655761,0.0357124491804931
"rd","SD",710,20.3197083967886,19.8709077621676,0.0357124491804931
"rd","Min",711,-13.55661,-9.617299,0.0357124491804931
"rd","Max",712,133.6687,135.684,0.0357124491804931
"releases","Mean",713,2.25699869390897,1.69255678486295,1.487922985421e-134
"releases","SD",714,1.06929871500157,0.933493346604401,1.487922985421e-134
"releases","Min",715,0.0059095,0.0033893,1.487922985421e-134
"releases","Max",716,6.254692,5.208553,1.487922985421e-134
"insp","Mean",717,1.07001114827202,1.99800853485064,7.2738672869272e-311
"insp","SD",718,0.975618985044452,1.0860771047424,7.2738672869272e-311
