year,hhid,cropsystem,farmsize,fworkers,olandvalue,ownland,extvisits,educhead,educspouse,agehead,agespouse,hhavgeduc,lithead,malehead,literacy,hhsize,remmit,distance,comm,avghrsperwker,region1,region2,region3,region4,allagrtechs,seedtechs,seedfertechs,purchtechs,soilwatechs,stotoff_remit,slandvalue,sfarmrev,swageincome,snowageincome,totalland,propownland,fertilizer,urban,drought,_merge
0,1051000110,1,0.293522269,5.333333015,810.812439,0.210526317,0,6,1,40,36,5,1,1,14,18,0.087655216,7,10510001,59.39400101,1,0,0,0,1,1,1,1,1,3081.168457,810.812439,6.486486435,0,3081.080811,1.425101161,0.147727281,1,1,0,3
1,1051000110,1,0.566801608,5.333333015,1179.801788,0.473684192,0,0,0,44,42,0,1,1,12,13,3798.96167,0.100000001,10510001,80.59999847,1,0,0,0,1,0,0,1,1,8277.489258,1179.801758,852.2102051,0,4478.527832,0.574898779,0.823943675,0,1,0,3
0,1053000402,1,0.234817803,2,270.2713623,0.202429146,0,0,0,46,46,2.799999952,0,0,6,10,0.046749454,43.20000076,10530004,17.20599937,1,0,0,0,1,1,1,1,0,2575.992432,270.2713623,12.97297287,0,2575.945801,0.404858291,0.5,0,0,1,3
1,1053000402,1,0.236842096,2,1570.075073,0.504048586,0,0,0,50,52,0,0,0,2,6,0,15,10530004,196.5,1,0,0,0,0,0,0,0,0,106.1821594,1570.075073,8.305805206,7.078810692,99.10334778,0.504048586,1,0,0,1,3
0,1053000403,1,0.425101221,2,1243.244858,1.621457458,1,3,0,78,78,1.200000048,0,1,6,9,0,43.20000076,10530004,144.4333344,1,0,0,0,1,0,0,0,1,0,1243.244873,63.02702713,0,0,1.621457458,1,0,0,1,3
1,1053000403,0,0.599190295,2,4247.286377,0.704453468,0,0,0,82,81,17,0,1,3,6,47.19207001,8,10530004,135,1,0,0,0,1,0,0,1,1,94.38414001,4247.286133,8.305805206,0,47.19207001,0.704453468,0.99999994,0,0,1,3
0,1053000404,1,1.558704376,1.399999976,183.7881117,1.461538434,14,0,0,70,70,0,0,0,1,2,0.350620896,43.20000076,10530004,588.9699707,1,0,0,0,1,0,0,0,1,654.4047241,183.7881165,8.91891861,0,654.0540771,2.012145758,0.726358116,0,0,1,3
1,1053000404,1,0.556680143,1.399999976,283.15242,1.020242929,0,5,0,74,75,5,0,0,2,3,0,0.400000006,10530004,100,1,0,0,0,0,0,0,0,0,63.70929718,283.1524048,9.0608778,0,63.70929718,1.020242929,0.99999994,0,0,1,3
0,1053000406,1,0.151821852,1,1594.596252,2.380566835,0,6,0,63,63,5.5,1,0,4,9,0.116873629,43.20000076,10530004,125.5350037,1,0,0,0,1,0,0,0,1,365.5222778,1594.596191,80.8108139,0,365.4053955,2.708502054,0.878923774,0,0,1,3
1,1053000406,0,0.105263151,1,0,0,0,3,0,67,17,3,0,1,0,2,0,7,10530004,32.5,1,0,0,0,0,0,0,0,0,271.3544006,0,8.305805206,21.23643303,250.117981,0.105263151,0,0,0,0,3
0,1053000407,1,6.174088955,2,5094.597649,11.25506115,2,5,0,75,38,3.333333254,1,1,3,7,0,43.20000076,10530004,138.1166687,1,0,0,0,1,1,1,1,1,0,5094.597656,42.97540665,0,0,11.25506115,1,0,0,1,3
1,1053000407,0,1.923076868,2,353.9405518,5.78744936,0,0,1,79,45,4,1,1,4,6,141.5762177,30,10530004,150.75,1,0,0,0,1,0,0,0,1,330.3444824,353.9405518,7.550731659,0,188.76828,5.78744936,1,0,0,1,3
0,1053000408,1,0.657894731,2,1108.10894,1.400809765,0,6,1,25,22,4,1,1,1,4,0,43.20000076,10530004,132.6149902,1,0,0,0,1,0,0,0,1,21.62162209,1108.108887,20.67567635,0,21.62162209,1.400809765,1,0,0,1,3
1,1053000408,1,0.997975707,2,2029.259155,1.37651825,0,0,0,29,27,0,1,1,1,5,0,1.5,10530004,174.5,1,0,0,0,1,0,0,0,1,37.75365829,2029.259155,3775.365723,0,37.75365829,1.37651825,1,0,0,1,3
0,1053000409,1,0.283400804,1.325000048,5405.405762,4,0,0,0,97,80,4,0,1,0,7,0.023257852,43.20000076,10530004,42.04999924,1,0,0,0,1,0,0,0,1,43.05028534,5405.405762,96.89189148,0,43.02702713,4,1,0,0,1,3
1,1053000409,1,0.380566806,1.325000048,2359.603516,3.995951414,0,0,0,101,60,0,0,1,3,9,47.19207001,2,10530004,81.75,1,0,0,0,1,0,0,0,1,632.3737793,2359.603516,1893.975098,0,585.1817017,3.995951414,1,0,0,1,3
0,1053000410,1,0.354250997,3,945.946228,2.566801786,2,10,0,62,62,7.25,1,1,5,9,0,43.20000076,10530004,88.0533371,1,0,0,0,1,0,0,0,1,350.2702637,945.946228,213.8378448,0,350.2702637,2.566801786,1,0,0,0,3
1,1053000410,1,1.113360286,3,1570.075073,1.935222626,0,0,0,66,42,0,0,1,2,10,0,0.25,10530004,77,1,0,0,0,0,0,0,0,0,94.38414001,1570.075073,16.51722527,0,94.38414001,1.935222626,1,0,0,1,3
0,1053000802,1,0.283400804,2,1351.352966,1.710526347,8,13,1,68,61,3.111111164,1,1,2,10,0.116873629,19.20000076,10530008,109.6149979,1,0,0,0,1,1,1,1,1,1664.981689,1351.353027,91.4594574,0,1664.864868,2.032388687,0.841633499,1,0,0,3
1,1053000802,1,0.404858291,2,70788.10938,1.748987913,4,0,1,72,67,11.60000038,1,1,12,14,849.4573364,0.800000012,10530008,50.5,1,0,0,0,1,0,1,1,1,1698.914673,70788.10938,713.8980713,0,849.4573364,1.748987913,1,1,0,1,3
0,1053000804,1,0.657894731,3,0,0,0,14,0,45,45,5.333333492,1,0,1,4,0.116873629,19.20000076,10530008,108.3433304,1,0,0,0,0,0,0,0,0,216.3330841,0,10.81081104,0,216.216217,0.657894731,0,0,0,1,3
1,1053000804,0,1.619433165,3,5663.048828,0.751012146,2,0,0,49,50,11,1,0,4,7,0,0.800000012,10530008,241.3333282,1,0,0,0,1,0,0,0,1,476.6399231,5663.048828,860.7833862,0,476.6399231,1.619433165,0.463750005,0,0,1,3
0,1053000805,1,0.202429146,2,189.1902695,0.228744939,0,4,1,27,25,3.5,1,1,3,3,0.046749454,19.20000076,10530008,30.51499939,1,0,0,0,0,0,0,0,0,133.5602722,189.1902771,28.10810852,47.02703094,86.48648834,0.228744939,1,0,0,0,3
1,1053000805,1,1.315789461,2,2831.524231,0.931174099,0,0,1,31,29,4,1,1,2,6,0,0.400000006,10530008,447.5,1,0,0,0,1,0,1,1,1,424.7286377,2831.52417,5.191127777,283.1524048,141.5762177,1.538461566,0.605263174,1,0,1,3
0,1053000806,1,0.728744924,2,810.8110962,0.755060732,0,0,0,73,50,0.833333313,1,1,2,9,0.093498901,19.20000076,10530008,84.55249786,1,0,0,0,1,0,0,0,1,173.0664673,810.8110962,59.81981659,0,172.9729614,0.755060732,1,0,0,1,3
1,1053000806,1,1.082995892,2,2359.603516,0.878542542,1,6,1,77,63,6,1,1,2,10,120.3397827,2,10530008,260,1,0,0,0,1,0,0,0,1,364.7947083,2359.603516,700.8023071,0,244.4549255,1.082995892,0.811215043,0,0,1,3
0,1053000807,1,0.384615362,6,48648.64844,2.182186365,5,0,0,60,60,4.333333492,0,0,3,9,0.129145354,19.20000076,10530008,107.0933304,1,0,0,0,1,0,0,0,1,239.0480652,48648.64844,4.864864826,0,238.9189148,2.182186365,1,0,0,1,3
1,1053000807,1,1.417004108,6,9438.414063,4.400809765,0,1,0,64,72,1,0,0,3,8,330.3445129,0.800000012,10530008,275.6666565,1,0,0,0,1,0,0,0,1,660.6890259,9438.414063,700.8023071,0,330.3445129,4.400809765,1,0,0,1,3
0,1053000808,1,1.437246919,6.666666985,2567.569275,1.682186246,5,0,0,80,80,0.846153855,0,0,12,17,0.701241791,19.20000076,10530008,166.1925049,1,0,0,0,1,1,1,1,1,2768.268799,2567.569336,85.58559418,0,2767.567627,1.682186246,1,1,0,1,3
1,1053000808,1,6.325911045,6.666666985,23596.03516,2.898785353,0,0,0,84,84,8,0,0,9,15,849.4572754,0.5,10530008,75,1,0,0,0,1,0,0,1,1,2079.282715,23596.03516,2394.407715,0,1229.825439,6.325911045,0.458239973,0,0,1,3
0,1053000809,1,0.506072879,3.333333254,1324.32621,0.682186246,0,5,0,78,78,2.666666746,1,0,6,9,0.222059891,19.20000076,10530008,156.0449982,1,0,0,0,1,0,0,0,1,424.0057983,1324.326172,68.37837982,0,423.7837524,4.585020065,0.148785874,0,0,1,3
1,1053000809,1,1.012145758,3.333333254,1415.762207,0.793522298,0,31,0,82,83,21,1,0,9,9,0,0.230000004,10530008,50.29999924,1,0,0,0,1,0,1,1,1,75.50731659,1415.762207,22.96680832,0,75.50731659,1.044534445,0.759689927,1,0,1,3
0,1053001202,1,0.305667996,2.333333254,0,0,0,3,0,53,53,3,1,1,0,1,0,30,10530012,168.0400085,1,0,0,0,1,1,1,1,0,32.43243408,0,24.86486435,32.43243408,0,0.46558702,0,0,0,0,3
1,1053001202,1,0.101214573,2.333333254,0,0,0,0,0,57,56,0,1,1,3,3,16.51722527,7,10530012,72,1,0,0,0,0,0,0,0,0,447.1448669,0,1461.853149,88.48513794,342.1425171,1.696356297,0,0,0,1,3
0,1053001203,1,0.323886633,2.5,945.946228,0.971659958,5,6,0,26,26,2.25,1,1,2,4,0.12856099,30,10530012,124.4833374,1,0,0,0,1,1,1,1,1,237.9664001,945.946228,107.1621628,0,237.8378448,0.971659958,1,0,0,0,3
1,1053001203,0,0.728744924,2.5,1415.762207,0.570850194,0,7,0,30,61,9,1,0,6,6,132.1378021,1.600000024,10530012,192.5,1,0,0,0,1,1,1,1,1,1515.809326,1415.762207,2476.95459,0,1383.671509,0.728744924,0.783333361,0,0,1,3
0,1053001204,1,1.315789461,3,24324.32666,1.578947186,2,6,0,50,42,1.857142806,1,1,3,11,0,30,10530012,47.81400299,1,0,0,0,1,0,0,1,1,5414.918945,24324.32617,410,0,5414.918945,2.024291277,0.780000031,0,0,0,3
1,1053001204,0,2.914979696,3,5663.048828,1.386639714,0,0,1,54,50,6,1,1,6,7,28.31524277,2.400000095,10530012,120.3333359,1,0,0,0,1,1,1,1,1,1708.352905,5663.048828,12958.94336,0,1680.03772,2.914979696,0.475694478,0,0,1,3
0,1053001205,0,0.566801608,1,945.9465027,0.627530336,4,3,0,60,60,1.5,0,0,0,2,0,30,10530012,347.0700073,1,0,0,0,0,0,0,0,0,0,945.9465332,10.67567539,0,0,0.627530336,1,0,0,1,3
1,1053001205,0,0.404858291,1,424.728653,0.273279369,0,4,0,64,67,4,0,0,0,4,103.8225555,0.5,10530012,131,1,0,0,0,0,0,0,0,0,352.5247803,424.7286377,1461.853149,0,248.7022095,0.404858291,0.675000012,0,0,1,3
0,1053001206,1,0.921052635,2,405.4059448,1.417003989,0,12,1,27,20,5,1,1,2,9,0,30,10530012,97.22750092,1,0,0,0,1,0,0,0,1,729.7296753,405.4059448,24.86486435,729.7296753,0,1.417003989,1,0,0,0,3
1,1053001206,0,0.538461566,2,471.9207153,0.532388687,0,9,0,31,25,9,1,1,4,8,0,0.25,10530012,162.5,1,0,0,0,1,0,0,0,1,1486.550293,471.9207153,1461.853149,0,1486.550293,0.538461566,0.988721788,0,0,1,3
0,1053001207,0,0.101214573,1,81.08161926,0.050607286,0,4,0,65,65,4,1,1,1,1,0.005843682,30,10530012,45.01000214,1,0,0,0,0,0,0,0,0,16.22206116,81.08161926,2.378378391,5.405405521,10.81081104,0.101214573,0.5,0,0,0,3
1,1053001207,1,1.639676094,1,1415.762207,0.076923072,0,4,0,69,70,4,1,1,1,1,2.26521945,0.400000006,10530012,176,1,0,0,0,0,0,0,0,0,49.36290741,1415.762207,1562.883423,7.078810692,40.01887894,1.639676094,0.046913579,0,0,1,3
0,1053001208,1,4.412955761,4.5,1905.406769,6.133603096,1,10,1,49,38,4.875,1,1,2,16,0,30,10530012,49.70000076,1,0,0,0,1,0,0,0,1,2600,1905.406738,607.0270386,0,2600,6.133603096,1,0,0,1,3
1,1053001208,0,0.429149777,4.5,2689.94809,1.200404882,0,3,0,53,44,4.5,1,1,4,8,0,0.25,10530012,79.25,1,0,0,0,1,1,1,1,1,415.2902222,2689.947998,1461.853149,0,415.2902222,1.200404882,1,0,0,1,3
0,1053001209,1,1.771255016,5,1594.596756,1.659919024,0,7,0,43,39,2,1,1,2,10,0,30,10530012,102.8479996,1,0,0,0,1,0,0,1,1,3243.243164,1594.596802,131.216217,0,3243.243164,1.771255016,0.937142849,0,0,0,3
1,1053001209,1,2.530364275,5,7550.731445,2.08906889,0,0,0,47,46,0,1,0,6,6,0,1.600000024,10530012,213.3333282,1,0,0,0,1,0,0,1,1,56.63048553,7550.731445,2831.524414,0,56.63048553,2.530364275,0.825600028,0,0,1,3
0,1053001210,0,0.607287407,1,27.02756691,0.141700402,0,3,0,47,47,3,1,0,1,2,0,30,10530012,87.11000061,1,0,0,0,1,0,0,1,0,10.81081104,27.02756691,24.86486435,0,10.81081104,0.607287407,0.233333349,0,0,0,3
1,1053001210,0,0.607287407,1,943.8414307,0.208502024,0,0,0,51,50,2,1,0,3,3,0,0.400000006,10530012,102.5,1,0,0,0,0,0,0,0,0,66.77677917,943.8414307,1.887682915,14.8655014,51.91127777,0.607287407,0.343333364,0,0,1,3
0,1053001503,0,0.809716582,4.5,108.1083755,0.35627529,0,4,1,25,34,4.5,0,0,0,6,0.25712198,67.19999695,10530015,120.0099945,1,0,0,0,1,0,0,0,1,492.1489868,108.1083755,22.88288307,16.21621704,475.6756592,0.809716582,0.439999998,0,0,1,3
1,1053001503,1,0.303643703,4.5,7550.731445,1.085020304,0,3,0,29,29,3,1,1,1,7,0,5,10530015,68,1,0,0,0,1,0,0,0,1,98.15950775,7550.731445,4662.57666,0,98.15950775,1.085020304,1,0,0,0,3
0,1053001505,1,1.012145758,3.72222209,2337.840031,1.834008098,0,0,1,54,53,5.800000191,0,1,2,8,0.04090577,67.19999695,10530015,46.2140007,1,0,0,0,1,0,0,0,1,940.5814209,2337.840088,235.1351318,864.8648682,75.67567444,1.834008098,1,0,0,0,3
1,1053001505,1,0.759109318,3.72222209,3869.749863,2.066801548,0,0,0,58,58,0,0,1,6,8,56.63048553,6,10530015,38,1,0,0,0,1,0,0,0,1,509.6743774,3869.749756,1684.13562,0,453.0438843,2.066801548,1,0,0,1,3
0,1053001507,0,1.012145758,5.25,270.2705383,0.663967609,0,6,1,48,41,4.666666508,1,1,4,8,0,67.19999695,10530015,86.00333405,1,0,0,0,1,0,0,0,1,0,270.2705383,99.1891861,0,0,1.012145758,0.656000018,0,0,1,3
1,1053001507,1,0.275303632,5.25,943.8414307,0.848178148,0,0,0,52,44,2,1,1,11,12,0,5,10530015,33.75,1,0,0,0,1,0,0,0,1,409.6271973,943.8414307,4610.665527,0,409.6271973,1.103238821,0.768807352,0,0,1,3
0,1053001508,1,0.528340042,4.666666985,648.6502533,1.008097172,0,4,1,31,27,4.5,1,1,2,8,0,67.19999695,10530015,108.1549988,1,0,0,0,1,1,1,1,1,518.9189453,648.6502686,294.5946045,0,518.9189453,1.309716582,0.769706368,0,0,1,3
1,1053001508,1,0.202429146,4.666666985,1887.682861,1.036437273,1,0,0,35,33,0,0,1,1,10,0,1.600000024,10530015,232.5,1,0,0,0,1,0,0,0,1,3327.041016,1887.682861,4043.180908,70.78810883,3256.25293,1.036437273,1,0,0,0,3
0,1053001509,0,0.809716582,4,0,0,0,5,1,36,21,5.5,1,1,2,4,0,67.19999695,10530015,164.0400085,1,0,0,0,1,0,0,0,1,0,0,287.5675659,0,0,2.315789461,0,0,0,0,3
1,1053001509,0,0.404858291,4,5663.048706,1.259109259,0,0,1,40,28,4,1,1,7,8,165.1722412,3,10530015,96.5,1,0,0,0,1,0,0,0,1,802.2651978,5663.048828,2414.661133,0,637.0929565,1.259109259,1,0,0,0,3
0,1053001510,1,0.991902828,8.5,2297.298431,4.159919262,0,4,1,45,42,2.666666746,1,1,9,12,0,67.19999695,10530015,156.4499969,1,0,0,0,1,0,0,0,1,0,2297.29834,359.8198242,0,0,4.159919262,0.99999994,0,0,0,3
1,1053001510,1,1.012145758,8.5,22652.19397,19.22469711,0,11,0,49,48,11,1,1,10,15,0,1.600000024,10530015,91.19999695,1,0,0,0,1,0,0,0,1,2359.603516,22652.19336,7873.210938,0,2359.603516,19.22469711,0.99999994,0,0,0,3
0,1053001512,1,0.354250997,2.583333492,108.1086502,0.530364335,0,5,1,25,18,5.666666508,1,1,5,5,0.001753104,67.19999695,10530015,31.01999855,1,0,0,0,1,0,0,0,1,57.29905319,108.1086502,16.21621704,54.05405426,3.243243217,0.530364335,1,0,0,1,3
1,1053001512,0,0.141700402,2.583333492,1462.954193,0.587044537,0,0,1,29,25,7,1,1,5,5,0,26,10530015,82,1,0,0,0,1,0,0,0,1,1276.545532,1462.954224,2074.012939,70.78810883,1205.757446,0.587044537,1,0,0,0,3
0,1053001513,1,0.809716582,1.299999952,0,0,0,0,1,40,55,1.333333373,0,1,1,4,0,67.19999695,10530015,93.02000427,1,0,0,0,1,0,0,0,1,632.4324341,0,78.64865112,0,632.4324341,0.809716582,0,0,0,1,3
1,1053001513,1,0.165991902,1.299999952,3112.592529,0.004048583,0,3,0,44,59,2,1,0,1,4,0,24,10530015,83,1,0,0,0,0,0,0,0,0,233.4119873,3112.592529,4.854041576,2.642755985,230.7692261,0.165991902,0.024390245,0,0,1,3
0,1053001902,0,0.404858291,2.5,810.811615,0.625506043,0,0,0,70,70,0,0,0,1,5,0,68.80000305,10530019,61.3433342,1,0,0,0,1,0,0,0,1,59.45946121,810.8116455,27.29729652,0,59.45946121,0.961538434,0.650526345,0,0,1,3
1,1053001902,0,0.412955433,2.5,471.9207153,0.291497976,0,0,0,74,74,6,0,0,2,10,28.31524277,3.200000048,10530019,92.5,1,0,0,0,0,0,0,0,0,292.5908508,471.9207153,894.1717529,0,264.2756042,0.412955433,0.70588243,0,0,1,3
0,1053001903,0,1.315789461,2,324.3254089,0.862348199,0,5,1,35,32,5,1,1,4,8,0.000876552,68.80000305,10530019,119.0200043,1,0,0,0,1,0,0,1,1,1298.919678,324.3254089,38.55855942,0,1298.918823,1.457489967,0.591666639,0,0,1,3
1,1053001903,1,1.740890622,2,283.1524277,1.327935219,0,0,0,39,36,0,0,1,2,9,0,7,10530019,455,1,0,0,0,0,0,0,0,0,962.7182617,283.1524353,1437.706543,169.8914642,792.8267822,1.740890622,0.76279074,0,0,1,3
0,1053001904,1,0.607287407,4.125,0,0,0,6,0,37,37,6,1,0,3,5,0.005259313,68.80000305,10530019,269.6500244,1,0,0,0,1,1,1,1,1,31.35660744,0,221.7567596,0,31.35134888,1.716599107,0,0,0,0,3
1,1053001904,1,0.526315808,4.125,4011.326172,1.447368383,0,0,0,41,47,0,1,0,4,6,0,6.400000095,10530019,103.272728,1,0,0,0,0,0,0,0,0,476.6399231,4011.326172,1224.437622,14.15762138,462.4822998,1.447368383,1,0,0,1,3
0,1053001905,1,0.645748973,4,675.6762085,0.921052694,0,0,0,57,57,0,0,0,2,9,0.44996348,68.80000305,10530019,48.15599823,1,0,0,0,1,1,1,1,1,832.8823853,675.6762085,210,0,832.4324341,0.921052694,1,0,0,1,3
1,1053001905,1,2.773279428,4,3303.445068,1.641700387,0,0,0,61,70,0,0,0,4,7,509.6743774,14.39999962,10530019,341,1,0,0,0,1,0,0,0,1,1238.319946,3303.445068,109.485611,0,728.6455688,2.773279428,0.591970801,0,0,0,3
0,1053001906,1,0.941295564,5,1486.489746,1.840080976,0,2,0,46,46,3,1,0,2,7,0.204528838,68.80000305,10530019,167.6999969,1,0,0,0,1,0,0,0,1,378.5828857,1486.489746,67.83783722,0,378.3783569,2.336032391,0.787694991,0,0,1,3
1,1053001906,1,0.556680143,5,1887.682861,0.506072879,0,0,0,50,51,1.399999976,1,0,1,10,0,11.19999981,10530019,200.75,1,0,0,0,0,0,0,0,0,655.9697876,1887.682861,602.1708374,0,655.9697876,0.556680143,0.909090936,0,0,1,3
0,1053001907,1,0.825910926,1.5,486.4881134,2.611335993,0,0,1,35,30,3.5,0,1,2,5,0,68.80000305,10530019,548.1900024,1,0,0,0,1,0,0,0,1,0,486.4880981,208.1081085,0,0,3.396761179,0.768772364,0,0,1,3
1,1053001907,1,1.923076868,1.5,3775.365692,1.578947425,0,6,0,39,37,6,1,1,4,7,0,20.79999924,10530019,215,1,0,0,0,1,1,1,1,1,467.2015076,3775.365723,767.4610596,0,467.2015076,2.469635725,0.639344275,0,0,1,3
0,1053001908,1,0.823886633,3,729.7313385,0.862348199,0,1,1,40,40,1.200000048,1,1,5,8,0,68.80000305,10530019,56.69333267,1,0,0,0,1,1,1,1,1,0,729.7313232,4.756756783,0,0,1.165991902,0.739583373,0,0,0,3
1,1053001908,1,0.506072879,3,943.8414307,1.064777374,0,0,0,44,51.375,8,0,1,6,10,47.19207001,11,10530019,307.6666565,1,0,0,0,1,0,0,0,1,132.1377869,943.8414307,1430.863647,0,84.94572449,1.3906883,0.765647769,0,0,1,3
0,1053001909,1,0.382591069,1,0,0,0,14,0,45,45,14,1,0,2,4,0,68.80000305,10530019,234.0299988,1,0,0,0,0,0,0,0,0,0,0,153.5135193,0,0,0.710526347,0,0,0,0,3
1,1053001909,1,0.688259125,1,1038.225586,0.67813766,0,10,0,49,49,10,1,0,4,4,210.0047302,16,10530019,342,1,0,0,0,1,0,0,0,1,885.0872803,1038.225586,1243.35376,0,675.0825806,0.981781363,0.690721691,0,0,1,3
0,1053001910,1,1.346153855,4,567.5683594,1.12348175,0,7,1,36,33,4.5,1,1,4,6,0.007012418,68.80000305,10530019,578.1400146,1,0,0,0,1,0,0,1,1,612.9799805,567.5683594,54.05405426,405.4053955,207.5675812,2.091093063,0.537270129,0,0,1,3
1,1053001910,0,0.485829979,4,1179.801819,0.44534412,0,0,0,40,37,0,1,1,1,7,0,0.5,10530019,167,1,0,0,0,1,0,0,0,1,165.1722565,1179.801758,967.5318604,0,165.1722565,0.485829979,0.916666627,0,0,1,3
0,1053002301,0,0.202429146,1,135.1356812,0.331983805,0,0,0,55,55,0,0,0,1,3,0.226851702,42,10530023,71.52000427,1,0,0,0,0,0,0,0,0,419.9024963,135.1356812,26.48648643,0,419.6756592,0.331983805,1,0,0,0,3
1,1053002301,0,0.91093117,1,1510.146347,0.740890682,0,6,0,59,60,6,0,0,2,4,0,1.5,10530023,26.75,1,0,0,0,1,0,0,1,1,8.966493607,1510.146362,888.7839966,0,8.966493607,0.91093117,0.813333333,0,0,1,3
0,1053002302,1,0.202429146,2.214285851,0,0,0,5,1,33,37,6,0,1,3,6,0,42,10530023,52.76499939,1,0,0,0,1,0,0,0,1,540.5405273,0,9.729729652,0,540.5405273,0.244939283,0,0,0,0,3
1,1053002302,1,0.273279339,2.214285851,1415.762146,0.346153826,0,5,1,37,37,6,1,1,3,7,0,1.600000024,10530023,142,1,0,0,0,1,0,1,1,1,256.0169983,1415.762207,1297.781982,57.81028748,198.2066956,0.346153855,0.99999994,1,0,1,3
0,1053002303,1,0.313765198,1.5,432.4329834,0.194331989,0,2,0,28,26,1,0,1,0,3,0.073046014,42,10530023,114.2700043,1,0,0,0,0,0,0,0,0,148.1811523,432.4329834,9.729729652,4.864864826,143.2432404,0.619433165,0.313725501,0,0,0,3
1,1053002303,1,0.546558678,1.5,707.881073,0.281376511,0,2,1,32,30,2,0,1,3,5,0,1,10530023,87.5,1,0,0,0,1,0,1,1,1,436.5266724,707.8811035,1321.37793,0,436.5266724,0.771255016,0.364829421,1,0,1,3
0,1053002304,0,0.255060732,1,229.7308197,0.917004108,0,6,1,31,23,5,1,1,2,4,0,42,10530023,33.02000046,1,0,0,0,1,0,0,0,1,518.9189453,229.7308197,9.729729652,0,518.9189453,0.917004108,1,0,0,1,3
1,1053002304,0,0.161943316,1,0,0,0,3,0,35,30,3,1,0,1,1,0,0.200000003,10530023,92,1,0,0,0,1,0,0,1,0,15.10146332,0,755.0731201,0,15.10146332,0.404858291,0,0,0,1,3
0,1053002305,1,0.334008098,2.5,810.8113403,0.714574873,0,13,0,45,45,6.5,1,1,3,10,0.007012418,42,10530023,78.6866684,1,0,0,0,1,1,1,1,1,12.97998524,810.8113403,755.6846924,0,12.97297287,0.714574873,1,0,0,1,3
1,1053002305,1,0.829959512,2.5,3539.405518,1.064777374,0,11,0,49,33,10.5,1,1,4,8,28.31524277,1.600000024,10530023,52.40000153,1,0,0,0,1,1,1,1,1,775.8376465,3539.405518,888.7839966,16.04530525,731.4771118,1.307692289,0.814241529,0,0,0,3
0,1053002306,1,0.840080976,3.833333492,0,0,0,13,0,50,50,4.5,1,0,5,10,0.15777941,42,10530023,86.27333832,1,0,0,0,1,0,0,0,1,292.0496826,0,2.702702761,0,291.8919067,1.305668116,0,0,0,1,3
1,1053002306,1,0.91093117,3.833333492,3775.365723,1.637651801,0,0,0,54,54,11,0,0,7,10,490.7975464,1,10530023,114.3333359,1,0,0,0,1,0,0,1,1,981.5950928,3775.365723,888.7839966,0,490.7975464,1.637651801,1,0,0,0,3
0,1053002307,0,0.273279339,2.5,0,0,0,6,0,46,41,2.25,1,1,2,5,0.099342585,42,10530023,73.15000153,1,0,0,0,1,0,0,0,1,555.7750244,0,9.729729652,108.1081085,447.5675659,0.340080947,0,0,0,0,3
1,1053002307,0,0.91093117,2.5,943.8414307,0.811740935,0,7,0,50,40,7,1,1,3,4,23.596035,7,10530023,95,1,0,0,0,1,0,0,0,1,141.5762177,943.8414307,188.76828,0,117.9801788,0.91093117,0.891111135,0,0,0,3
0,1053002308,1,0.414979756,1.783333302,405.4070435,0.392712533,0,6,1,30,28,6.5,1,1,2,5,0,42,10530023,50.61000061,1,0,0,0,1,0,0,0,1,151.3513489,405.4070435,16.75675583,0,151.3513489,0.933198333,0.420824319,0,0,0,3
1,1053002308,1,0.344129562,1.783333302,2548.371887,0.827935219,0,0,0,34,31,7,1,1,8,8,0,11,10530023,97.33333588,1,0,0,0,1,1,1,1,1,106.1821594,2548.371826,1048.607788,0,106.1821594,0.827935219,1,0,0,1,3
0,1053002309,1,2.22672081,1,810.8113403,1.35627532,0,4,1,72,54,3.25,1,1,4,9,0.011687363,42,10530023,84.39250183,1,0,0,0,1,0,0,0,1,70.28195953,810.8113403,17.83783722,0,70.2702713,3.008097172,0.450874835,0,0,1,3
1,1053002309,1,0.748987854,1,707.8811035,0.423076898,0,0,0,76,58,0,1,1,7,8,52.07645035,7,10530023,73,1,0,0,0,0,0,0,0,0,1000.566345,707.8811035,1415.762207,0,948.4898682,0.748987854,0.564864814,0,0,1,3
0,1053002310,1,0.404858291,2,405.4062195,1.609311819,0,11,0,21,21,11,1,1,0,1,0.03506209,42,10530023,484.1400146,1,0,0,0,1,0,0,0,1,145.9810181,405.4062195,1409.945923,0,145.9459534,2.649797678,0.607333839,0,0,1,3
1,1053002310,1,1.57489872,2,2831.524414,2.556680202,4,31,1,25,22,31,1,1,3,3,0,1,10530023,151,1,0,0,0,1,0,0,1,1,110.9013672,2831.524414,1022.494873,0,110.9013672,3.056680202,0.836423814,0,0,0,3
0,1053002602,1,0.283400804,2.75,270.270813,0.771255076,0,5,1,75,60,5.25,1,1,4,10,0.05025566,12,10530026,79.55249786,1,0,0,0,1,1,1,1,1,942.7529297,270.270813,18.37837791,0,942.7026978,0.771255076,1,0,0,1,3
1,1053002602,0,0.404858291,2.75,707.8811035,0.580971658,0,0,0,79,56,5,1,1,5,14,0,0.25,10530026,86.80000305,1,0,0,0,0,0,0,0,0,594.6201172,707.8811035,981.5950928,0,594.6201172,0.580971658,1,0,0,1,3
0,1053002603,1,0.384615362,1,1756.757599,1.052631617,0,4,0,65,65,4,1,1,1,1,0,12,10530026,282.0800171,1,0,0,0,0,0,0,0,0,1.081081033,1756.757568,18.37837791,0,1.081081033,1.67813766,0.627261758,0,0,0,3
