unihhid,period,cluster_code,children017,hhsize,foodexp,nfoodexp,healthexp,eduexp,hheduc,assign,cgp,remit_amount,cellphone,hungry_adults,hungry_kids
293001,Baseline,198,2,4,695.2381,161.6667,80.33334,0,7,1,0,0,0,0,0
293101,Baseline,27,2,5,117.3214,145.6667,0,0,7,1,0,0,1,1,1
293501,Baseline,25,4,5,212.9167,131.3333,105.8333,0,4,1,0,0,1,1,1
293601,Baseline,25,1,4,338.9286,321.6667,0,0,0,1,0,36,1,0,0
293801,Baseline,25,2,5,416.4286,164.6667,0,41.66667,5,1,0,0,1,1,1
293901,Baseline,25,2,4,221.6071,88.33333,0,24,7,1,0,0,1,1,0
294301,Baseline,25,3,6,541.7261,408.6667,54.16667,53.33334,3,1,0,18,1,1,1
294401,Baseline,25,1,4,491.0119,244.6666,50.66667,10,5,1,0,0,1,1,1
294501,Baseline,25,4,6,282.4405,221.6667,50,20,7,1,0,0,1,1,1
294701,Baseline,25,1,4,356.3095,427.6667,10,0,9,1,0,5,1,1,1
294901,Baseline,27,2,4,577.9167,284,6,0,4,1,0,0,0,1,1
295601,Baseline,25,3,5,304.1667,211.6667,18.75,0,7,1,0,0,1,0,0
295701,Baseline,25,4,11,738.6904,98,0,0,2,1,0,6,1,1,1
296101,Baseline,27,4,8,425.8333,120,98.33334,0,1,1,0,0,1,0,0
296201,Baseline,27,3,5,560.5357,204,13.33333,0,4,1,0,0,1,0,0
296301,Baseline,27,3,6,477.9762,109.3333,10,0,4,1,0,7,1,1,1
296501,Baseline,27,2,5,547.5,134,0,0,7,1,0,0,0,0,0
296701,Baseline,27,4,9,617.0239,205.3333,30.83333,0,7,1,0,18,1,0,0
296801,Baseline,27,3,6,347.619,229.6667,0,0,6,1,0,0,1,1,1
296901,Baseline,27,4,7,508.3929,81.33334,4.166667,0,7,1,0,0,1,1,1
297201,Baseline,225,2,4,417.1429,102.3333,0,0,0,0,0,0,0,1,1
297601,Baseline,198,3,5,299.8214,93.66666,0,66,0,1,0,0,1,1,1
297701,Baseline,198,2,7,1129.762,102.6667,0,0,4,1,0,6,0,1,1
297801,Baseline,198,2,6,1081.964,68.33333,0,0,4,1,0,0.5,0,1,1
297902,Baseline,198,6,9,1055.893,206.3333,35,33.33333,5,1,0,0,1,0,0
298101,Baseline,198,3,4,130.3571,72.33333,8.333333,0,3,1,0,0,0,1,1
298301,Baseline,198,2,4,725.6548,288,70,16.66667,8,1,0,0,1,0,0
298901,Baseline,198,2,5,247.6786,243,0,0,0,1,0,36,1,1,1
299101,Baseline,198,6,10,254.3452,110.6667,0,8,0,1,0,4,1,1,1
299201,Baseline,198,4,10,971.3095,455.3333,297.5,0,5,1,0,48,1,1,0
299301,Baseline,198,1,3,399.0476,113.3333,12.5,3.333333,1,1,0,0,0,1,0
299501,Baseline,198,2,4,282.4405,113.6667,0,0,5,1,0,0,1,1,0
299901,Baseline,198,1,4,285.0595,364,10,0,4,1,0,16,1,0,0
300001,Baseline,198,5,6,230.2976,984.6666,87.5,0,7,1,0,0,0,0,0
300101,Baseline,198,3,10,680.8215,102.3333,40,23.33333,1,1,0,0,1,1,0
300201,Baseline,198,1,4,460.5952,302.5238,35,0,6,1,0,0,1,0,0
300501,Baseline,161,3,6,751.7262,175.6667,0,40,6,1,0,0,1,0,0
300601,Baseline,161,3,7,290.1191,126,0,0,1,1,0,10,1,1,1
301201,Baseline,161,3,6,886.4285,140,0,0,2,1,0,0,1,1,1
301301,Baseline,161,2,5,608.3334,251,77.50001,0,3,1,0,88,0,1,1
301501,Baseline,161,3,7,365,238.3333,0,0,3,1,0,0,1,1,1
301601,Baseline,161,3,9,1060.238,270.3333,209.5833,0,6,1,0,55,1,1,1
301701,Baseline,161,2,5,208.5714,134.6667,50,0,3,1,0,30,1,0,0
301801,Baseline,161,1,7,154.9802,177,0,66.66666,7,1,0,50,1,0,0
301901,Baseline,161,2,5,504.0476,284.6667,0,0,3,1,0,160,1,0,0
302301,Baseline,99,1,3,173.8095,143.3333,0,1.666667,0,1,0,0,1,1,1
302509,Baseline,90,3,4,108.631,103.3333,0,0,8,0,0,0,1,1,0
302601,Baseline,203,0,1,321.5476,262.6667,0,18.55682,6,1,0,0,1,1,
302901,Baseline,203,4,7,754.0476,291.6667,7.083333,0,0,1,0,0,0,1,1
303101,Baseline,163,3,6,1103.69,199,107.5,22.33333,3,0,0,0,0,1,1
303201,Baseline,163,2,5,556.8452,223.6667,0,12.66667,0,0,0,0,1,1,1
304101,Baseline,163,2,4,1588.184,97.66666,0.8333333,0,3,0,0,0,0,1,1
304201,Baseline,163,2,5,916.8452,141.3333,2.5,0,7,0,0,0,1,1,1
304301,Baseline,163,2,5,890.7738,108,0,0,0,0,0,0,0,1,1
304501,Baseline,163,4,6,486.6667,336,0,6.666667,8,0,0,0,1,1,1
304701,Baseline,163,4,6,838.631,139,114.6667,14.66667,6,0,0,0,1,1,1
305001,Baseline,162,3,6,351.9643,90.33333,45,0,1,0,0,0,1,1,1
305509,Baseline,162,7,8,730,86.33334,0,0,5,0,0,0,1,1,1
305601,Baseline,162,3,5,625.7143,96,2.5,0,0,0,0,2,0,1,1
305701,Baseline,162,2,4,325.8929,256,8.333333,0,4,0,0,0,1,1,1
306201,Baseline,162,2,5,517.0834,124.6667,0,0,3,0,0,1.5,1,1,1
306301,Baseline,162,1,4,286.7857,106.6667,0,0,4,0,0,0,1,1,1
306401,Baseline,162,2,4,816.9048,148,2.916667,9.333333,4,0,0,0,0,1,1
306501,Baseline,162,1,4,395.4167,349.6667,7.083333,0,0,0,0,0,0,1,
306801,Baseline,162,3,6,1755.476,99.33333,12.5,0,1,0,0,0,0,1,1
307001,Baseline,162,3,5,108.631,134,97.5,0.6666667,4,0,0,0,0,0,0
601,Follow u,237,2,5,598.7738,259.8333,0,0,7,1,1,0,,1,0
1301,Follow u,237,2,5,184.6726,41.66667,0.8333333,33.33333,0,1,1,0,,1,1
1401,Follow u,237,2,4,530.119,126,10,0,3,1,1,2,,1,1
2201,Follow u,247,3,4,543.1548,27.66667,1.166667,33.33333,5,1,1,0,,1,1
2301,Follow u,247,3,6,304.1667,10.66667,0.5,100,0,1,1,0,,1,1
2401,Follow u,247,2,4,400.8482,155.3333,23.33333,26.66667,2,1,1,0,,0,0
2501,Follow u,247,2,4,484.4941,43.33333,21.25,6.666667,5,1,1,0,,1,1
2601,Follow u,247,4,6,273.75,303.3333,19.58333,0,2,1,1,0,,1,1
2901,Follow u,57,2,4,434.4369,367.6667,56.66667,11.66667,7,1,1,15,,1,1
3401,Follow u,57,2,3,118.625,74.33333,0,48.66667,3,1,1,0,,0,0
3501,Follow u,55,3,5,627.8,187.5,43.75,10,6,1,1,0,,1,1
3601,Follow u,55,2,4,232.3833,137.6,0,87.33334,0,1,1,0,,1,1
3801,Follow u,57,1,2,192.8417,243.3333,57.5,0,5,1,1,0,,1,1
4001,Follow u,55,0,2,384.5536,71.33333,0,6.666667,0,1,1,0,,1,1
4101,Follow u,55,4,6,416.0565,726.6667,50.83333,6.666667,10,1,1,60,,0,0
4701,Follow u,55,3,6,564.4464,376.1333,16.5,23.33333,5,1,1,0,,1,1
4901,Follow u,57,3,5,517.0834,208.3333,17.5,0,7,1,1,0,,1,1
5001,Follow u,55,5,12,524.5571,431.52,52.33333,196.6667,0,1,1,0,,1,1
5101,Follow u,55,1,2,197.7083,310.6667,0,50,0,1,1,0,,1,1
5301,Follow u,55,2,5,566.9667,134.6667,36.91667,188.6667,0,1,1,0,,1,1
5401,Follow u,55,3,4,570.0952,311.8333,31.83333,0,5,1,1,0,,1,1
5501,Follow u,55,2,4,649.6131,346,0,6.666667,0,1,1,0,,1,1
5601,Follow u,57,2,6,968.988,133.6667,0,0,4,1,1,0,,0,1
5701,Follow u,247,3,5,274.619,10,16.66667,6.666667,0,1,1,0,,1,1
5801,Follow u,247,4,8,707.4048,65.33334,25,0,0,1,1,0,,1,1
6001,Follow u,247,2,4,160.7738,131.8572,0,0,0,1,1,0,,1,1
6101,Follow u,247,2,6,238.9881,4.666667,35.83333,0,0,1,1,0,,1,1
6801,Follow u,36,1,3,1026.78,210.3333,0,33.33333,3,1,1,0,,1,0
6909,Follow u,36,5,7,1029.821,172,50,0,7,1,0,0,,1,0
7101,Follow u,36,4,9,392.375,196.6667,89.16667,0,7,1,1,0,,0,0
7301,Follow u,36,2,4,380.2083,206.6667,5,0,5,1,1,0,,1,1
7409,Follow u,36,1,7,903.8095,208.6667,6.666667,4.666667,0,1,0,240,,0,0
7501,Follow u,36,2,5,560.5357,72.66666,187.5,0,0,1,1,12.5,,0,0
7701,Follow u,36,3,6,873.3929,144.1667,6.25,175.6667,0,1,1,0,,1,1
8101,Follow u,36,5,9,1399.167,465.3333,26.25,16.66667,8,1,1,3,,1,1
8509,Follow u,36,0,2,224.2143,177.1667,0,0.5,3,1,0,0,,0,
8801,Follow u,36,2,4,677.8572,266.6667,0,100,7,1,1,0,,1,1
9109,Follow u,36,1,2,340.2321,76,3.333333,0,8,1,1,0,,0,0
9201,Follow u,36,4,7,1792.411,256.6667,112.5,10,5,1,1,0,,1,1
9301,Follow u,36,6,11,799.5238,248.3333,183.3333,0,6,1,1,12,,1,1
9401,Follow u,36,3,8,664.8214,390,113.3333,0,0,1,1,15,,1,1
9601,Follow u,36,2,3,500.2455,175,16.66667,83.33334,0,1,1,0,,1,1
9701,Follow u,36,3,5,464.9405,306.6667,20.83333,0,0,1,0,5,,1,0
9901,Follow u,36,2,4,512.7381,140,0.8333333,0,0,1,0,0,,1,1
10101,Follow u,36,3,9,598.9186,568,191.6667,0,0,1,0,20,,1,1
11001,Follow u,59,3,5,395.0256,220.8333,16.66667,0,7,0,0,0,,1,1
11201,Follow u,58,4,5,709.1428,194.5,7.275,7.333333,7,0,0,0,,1,1
11301,Follow u,58,6,12,623.433,297.3333,4.166667,18.33333,2,0,0,0,,1,1
11501,Follow u,58,2,5,507.0893,76.33333,2.083333,0,5,0,0,5,,1,1
11701,Follow u,58,6,7,507.5238,219.3333,3.75,0,8,0,0,0,,1,1
11801,Follow u,58,8,12,1845.589,1129,209.1667,0,0,0,0,210,,1,1
12001,Follow u,59,2,5,603.9881,257.8333,4.833333,1.666667,0,0,0,0,,1,1
12201,Follow u,103,3,6,851.1017,234,251.6667,0,9,1,1,40,,1,1
12301,Follow u,103,3,6,467.1131,318.3333,141.3333,0,0,1,1,60,,1,1
12601,Follow u,103,2,4,582.2618,533,28.75,23.33333,0,1,1,10,,1,1
12701,Follow u,103,4,5,614.6339,78.66666,24.58333,0,0,1,1,9,,0,0
12801,Follow u,103,2,5,89.85952,83,14.16667,0,0,1,1,0,,1,1
13001,Follow u,103,2,5,532.4945,759.0001,397.9167,100,4,1,1,1.9,,0,0
13201,Follow u,103,5,10,378.2964,123,210.4167,0,3,1,1,0,,1,1
13301,Follow u,104,2,4,293.3036,106.6667,34.16667,0,0,1,1,0,,0,0
13401,Follow u,103,1,5,1023.304,76.66666,0.6666667,0,6,1,1,0,,1,1
13601,Follow u,126,1,5,842.9762,124,95.16666,0,4,0,0,0,,0,0
13801,Follow u,126,1,3,281.7262,284.3333,0,0,5,0,0,0,,1,0
13901,Follow u,126,3,5,822.3363,161.8333,189.4167,0,7,0,0,0,,1,1
14201,Follow u,126,3,6,844.1929,146,66.66666,0,8,0,0,40,,1,1
14301,Follow u,126,1,3,547.5042,139,0,10,0,0,0,15.38,,1,1
14401,Follow u,126,5,7,885.2738,141.6667,1.25,5,1,0,0,0,,1,1
14501,Follow u,126,1,2,473.631,75.33333,0,0,7,0,0,0,,1,1
14601,Follow u,126,2,5,408.4524,122,19.16667,0,11,0,0,4,,1,1
14801,Follow u,126,2,7,311.9881,136.3333,14.125,144.3333,7,0,0,0,,1,1
15601,Follow u,126,2,5,508.3929,279.1667,134.5833,0,3,0,0,7,,1,1
15701,Follow u,126,4,6,337.8423,61.5,20,0,7,0,0,0,,1,1
15901,Follow u,126,1,5,1340.506,97.66667,141.4167,242.6667,4,0,0,0,,1,0
16009,Follow u,126,5,9,692.544,405.6667,0,0,5,0,0,0,,1,1
16301,Follow u,126,3,4,273.75,266.4,0,0,5,0,0,0,,1,1
17001,Follow u,126,3,9,1240.566,281.3333,260.4167,182.3333,4,0,0,0,,1,1
17101,Follow u,104,3,5,526.5178,398.6667,18.66667,0,0,1,1,0,,1,0
17401,Follow u,104,2,4,501.5274,291.6667,60.08333,20,9,1,1,0,,1,1
17501,Follow u,104,1,3,162.9464,108.3333,8.333333,0,0,1,1,25,,0,
17601,Follow u,104,1,4,1134.107,28.83333,0,23.33333,0,1,1,0,,1,1
18401,Follow u,103,1,2,451.9048,311.3333,17.5,20,9,1,1,0,,1,1
18801,Follow u,103,3,5,291.131,408.3333,24.58333,15.33333,0,1,1,0,,1,1
19201,Follow u,57,6,10,1141.06,282,20.41667,0,4,1,1,0,,0,0
19801,Follow u,48,5,12,1097.173,236.6667,6.25,0,6,0,0,18,,1,1
19901,Follow u,48,4,7,556.1905,82.33333,151.25,0,5,0,0,0,,1,1
20001,Follow u,48,5,7,1017.655,158.6667,217.0833,0,0,0,0,60,,1,1
20201,Follow u,48,3,5,477.9762,98,26.08333,0,5,0,0,0,,0,0
20401,Follow u,48,4,9,649.6132,97.66666,235.8333,46.66667,4,0,0,0,,1,1
20601,Follow u,48,3,7,388.4643,283.6667,0,0,2,0,0,0,,1,1
20701,Follow u,48,1,5,708.2738,378.3333,0,0,6,0,0,0,,1,0
20901,Follow u,48,2,7,1007.226,52,16.66667,0,8,0,0,36,,1,1
21301,Follow u,48,1,4,343.2738,54.66666,14.16667,30.66667,7,0,0,0,,1,1
21401,Follow u,48,3,7,791.9196,313,0,70,7,0,0,0,,1,1
21701,Follow u,48,6,9,443.2143,155,0,11.66667,0,0,0,0,,1,1
21901,Follow u,48,1,3,343.2738,69,5.833333,6.666667,3,0,0,0,,1,1
22201,Follow u,48,4,7,721.3095,205,16.66667,176,2,0,0,0,,1,1
22701,Follow u,48,2,4,399.7619,73.66666,40.66667,0.6666667,3,0,0,0,,0,0
22901,Follow u,48,2,4,369.3452,143.3333,0,6.666667,0,0,0,30,,1,1
23001,Follow u,48,5,12,730.869,102,4.166667,0,0,0,0,8,,1,1
23309,Follow u,9999,3,5,204.2262,88.66667,5,0,7,0,0,0,,0,0
23501,Follow u,32,4,7,273.75,51.33333,0,3.333333,5,0,0,0,,1,1
23601,Follow u,32,1,3,347.8798,160.4,3.75,21.33333,3,0,0,0,,1,1
24009,Follow u,9999,3,4,195.5357,58.33334,17.5,14,3,0,0,3,,0,0
24301,Follow u,33,1,5,328.0655,198.6667,0,66.66667,3,0,0,0,,1,0
24401,Follow u,32,4,6,798.2203,356.8333,2.5,3.333333,5,0,0,0,,1,1
24609,Follow u,9999,3,5,191.1905,121.5,0,5,4,0,0,0,,1,1
24901,Follow u,32,3,5,428.006,120.3333,29.16667,56.66667,7,0,0,0,,1,1
25001,Follow u,48,3,5,528.3809,161.1667,20,0,8,0,0,60,,1,1
25101,Follow u,33,4,6,1270.982,171.3333,30.91667,0,6,0,0,0,,1,1
25301,Follow u,32,7,10,449.7321,143.3333,0,24,6,0,0,0,,1,1
25401,Follow u,33,5,7,380.2083,140.5,61.66667,6.666667,0,0,0,12.5,,1,1
25801,Follow u,32,4,6,597.7024,285.3667,0,81,5,0,0,0,,1,1
26001,Follow u,33,3,6,693.7173,270.6667,4.166667,0,1,0,0,12,,1,1
26201,Follow u,33,1,5,1118.899,183.3333,5.25,14.33333,5,0,0,0,,1,1
26301,Follow u,32,3,7,1292.708,123.3333,0,4.666667,5,0,0,1,,1,1
26501,Follow u,33,1,3,202.4881,230.6667,8.333333,33.33333,0,0,0,0,,1,0
26701,Follow u,32,3,5,570.7036,187.8,23.33333,0,0,0,0,0,,1,1
27001,Follow u,33,2,4,288.9583,85.83333,0,0,0,0,0,0,,1,0
27201,Follow u,33,1,5,271.5774,33.33333,22.5,30,2,0,0,100,,1,0
27701,Follow u,104,4,6,1518.661,92.99999,24.16667,0,1,1,1,0,,0,0
27909,Follow u,100,3,5,1340.68,139,22.29167,0,0,0,0,0,,1,1
28001,Follow u,100,1,4,532.7262,138.8333,3.333333,147.3333,5,0,0,0,,1,1
28201,Follow u,100,3,5,686.5477,43.33334,0,0,2,0,0,0,,1,1
28301,Follow u,100,1,3,265.0595,120.7,0,16.66667,3,0,0,0,,1,0
28401,Follow u,100,3,8,362.8274,76.66667,115,9.333333,0,0,0,20,,1,1
28601,Follow u,100,2,6,1023.738,475.3333,123.3333,1.666667,9,0,0,0,,1,1
28701,Follow u,100,2,4,712.4018,259.5,151.4167,37.52,10,0,0,0,,0,0
28801,Follow u,100,3,5,495.2877,17.16667,37.5,0,0,0,0,4,,1,1
29101,Follow u,100,3,4,883.8214,32.33333,110.4167,0,3,0,0,0,,1,1
29501,Follow u,104,1,3,481.4524,193.6667,16.66667,0,0,1,1,0,,1,1
29801,Follow u,104,1,3,547.5,588.6666,0,60.66667,5,1,1,0,,1,1
29901,Follow u,57,3,10,617.0238,368.5,101.5417,6.666667,0,1,1,1.5,,1,1
30101,Follow u,57,1,3,421.3432,586.4333,0,0,2,1,0,0,,0,0
30501,Follow u,54,1,5,555.997,389.5,0,51.5,4,1,1,0,,1,1
30901,Follow u,53,2,4,654.7023,336.1667,205,0,0,1,1,36,,1,0
31009,Follow u,9999,1,3,742.384,1467.833,163.25,4.666667,5,1,1,0,,0,0
31101,Follow u,53,1,4,471.5453,350,34.08333,0,7,1,1,0,,0,0
31301,Follow u,54,2,5,580.2341,246.2667,43.33333,19,2,1,1,0,,1,1
31601,Follow u,53,3,6,540.6666,643.3334,77.91666,110,6,1,1,48,,1,1
31801,Follow u,54,1,3,794.744,522.3333,158.3333,0,0,1,1,72,,0,0
32001,Follow u,53,2,3,1742.44,266,15.83333,0,0,1,1,0,,1,1
32101,Follow u,53,3,5,519.256,286,17,0,7,1,1,0,,1,1
32209,Follow u,54,5,9,1264.812,891.9999,585.8333,150,8,1,0,0,,0,0
32501,Follow u,66,6,11,656.131,224,35,150,0,1,0,0,,0,1
32601,Follow u,66,4,8,721.6716,370.6667,105,0,3,1,1,48,,1,1
33201,Follow u,66,4,6,1679,438,23.33333,83.33334,3,1,1,0,,1,1
33301,Follow u,66,3,4,908.2453,150,38.33333,0,7,1,1,0,,1,0
33501,Follow u,66,3,5,1626.749,143.5,26.25,32.66667,8,1,1,0,,1,0
33601,Follow u,66,1,2,140.0543,82.33334,0,0,7,1,0,0,,1,0
33701,Follow u,66,4,8,705.0148,288,242.3,225,7,1,1,24,,1,1
34001,Follow u,66,2,5,388.1601,306,14.66667,0,0,1,1,0,,1,1
34101,Follow u,66,6,9,1214.06,293.1667,190.3333,53.33333,1,1,1,0,,1,1
34201,Follow u,66,1,4,692.8483,134.6667,11.04167,10.66667,2,1,0,0,,1,1
34401,Follow u,66,4,9,1096.086,143.1667,73.75,0,6,1,1,10,,1,1
34501,Follow u,66,3,7,688.7202,220.8333,219,0,3,1,1,0,,1,1
34601,Follow u,66,4,8,958.125,130,18.5,0,6,1,1,6,,1,1
34901,Follow u,66,2,3,557.4941,760.5,7.5,100,8,1,1,0,,1,1
35401,Follow u,66,2,4,322.7208,237,11.875,66.66666,0,1,1,0,,1,1
35501,Follow u,66,3,7,1299.226,556.4667,191.7917,26,4,1,1,4,,1,1
35901,Follow u,66,5,8,1129.327,354,299.1667,112,8,1,1,0,,0,0
36001,Follow u,66,2,5,1156.138,206.6667,248.1667,20,5,1,1,0,,0,0
36301,Follow u,66,4,9,1045.03,412.15,16.66667,0,8,1,1,6,,0,0
36601,Follow u,111,1,3,469.2857,119.6667,0,33.33333,8,0,0,0,,1,1
37001,Follow u,110,2,4,721.3095,132.6667,39.16667,0,1,0,0,0,,1,1
37201,Follow u,110,5,8,811.3864,68.73333,0,33.33333,7,0,0,0,,1,1
37401,Follow u,110,3,8,929.881,447,15,6.666667,6,0,0,0,,1,1
37501,Follow u,110,5,7,430.1786,266.6667,4.166667,0,0,0,0,15,,1,1
37601,Follow u,111,4,5,278.0952,364.6667,1.833333,0,9,0,0,0,,1,1
37701,Follow u,111,4,6,706.1012,626.3334,352.5,0,7,0,0,30,,1,0
38101,Follow u,110,3,7,912.4999,415.3333,0,0,0,0,0,0,,1,1
38201,Follow u,111,3,6,507.5238,195,176.25,0,0,0,0,0,,1,1
38501,Follow u,110,2,4,155.9072,110.1667,0,5,4,0,0,0,,1,1
38601,Follow u,111,5,7,736.5179,430.6667,16.16667,0,2,0,0,0,,1,0
39001,Follow u,111,1,3,1064.583,313.5248,0,0,0,0,0,0,,1,1
39401,Follow u,110,1,5,418.881,141,14.5,0,8,0,0,0,,1,1
39809,Follow u,57,3,8,1364.405,508.6667,0,0,10,1,1,0,,1,1
39901,Follow u,45,4,6,749.5536,150,8.333333,0,0,1,1,0,,1,1
40101,Follow u,45,1,4,464.9405,225.3333,183.3333,39,0,1,1,0,,1,1
40301,Follow u,45,3,6,317.2024,47.33333,42.5,16.66667,0,1,1,12,,0,0
40701,Follow u,45,1,2,373.6905,54.33333,0,0,6,1,1,0,,1,1
41001,Follow u,45,4,7,631.7977,81.5,1.25,0,5,1,1,0,,1,0
41101,Follow u,45,2,8,955.9524,173.3333,37.5,23.33333,4,1,1,12,,1,1
41301,Follow u,45,5,10,764.762,339.3333,41.66667,7.333333,3,1,1,2,,1,0
41609,Follow u,9999,4,8,621.3691,319.6667,10,16.66667,2,1,1,24,,0,0
41701,Follow u,45,0,1,955.9524,95,0,0,5,1,0,0,,1,
42001,Follow u,57,3,7,918.7145,389.3333,3.75,26.66667,3,1,1,0,,1,1
42801,Follow u,60,1,4,423.5738,140.1667,0,0,7,0,0,0,,1,1
43001,Follow u,59,3,7,425.8333,66,0,0,6,0,0,0,,1,1
43101,Follow u,59,2,4,685.7546,546.9999,86.91666,27.33333,7,0,0,0,,0,0
43301,Follow u,59,2,5,580.0893,163.6667,0,0,3,0,0,4,,1,1
43401,Follow u,59,5,9,2216.071,480.6667,27.33333,12,0,0,0,0,,1,1
43601,Follow u,59,3,5,599.6429,183.6667,0,24.66667,7,0,0,5,,1,1
43801,Follow u,59,1,2,378.4702,203.5,29.83333,0,5,0,0,0,,0,0
44001,Follow u,61,4,12,566.1518,1140.667,83.33334,0,5,0,0,20,,1,1
44101,Follow u,60,2,4,238.9881,289.3333,2.5,0,7,0,0,0,,1,1
44201,Follow u,60,2,5,726.5238,207.6667,56.66667,18,5,0,0,0,,0,0
44501,Follow u,60,2,4,723.7589,610,0,6.666667,0,0,0,90,,1,1
44801,Follow u,61,5,10,839.1369,231.2567,142.0833,6.666667,0,0,0,24,,1,1
44901,Follow u,61,3,5,573.5715,123.5,0,6.666667,0,0,0,0,,1,1
45101,Follow u,60,4,7,981.2996,346.3333,15,46.16667,6,0,0,0,,0,0
45501,Follow u,59,3,7,706.1012,308.6667,1,0,6,0,0,12,,1,1
45801,Follow u,59,4,6,485.2762,556,19.58333,0,0,0,0,0,,1,1
45901,Follow u,233,5,10,1101.243,220.6667,405.25,5,0,0,0,1,,1,1
46001,Follow u,233,2,6,821.6845,20,7.5,0,5,0,0,0,,1,1
46101,Follow u,233,3,6,660.4762,60.16666,2.75,15,5,0,0,5,,1,1
46201,Follow u,233,3,6,667.6459,125.4,14.16667,15,0,0,0,13,,1,1
46801,Follow u,233,3,6,260.7143,118,41.66667,0,6,0,0,0,,1,1
47001,Follow u,233,4,7,1544.732,192.3333,192,66.66666,3,0,0,0,,1,1
47301,Follow u,233,4,10,925.5357,63.66666,175.3333,152,4,0,0,0,,1,1
47501,Follow u,233,3,6,823.4226,40.2,3.333333,50,0,0,0,0,,1,0
47801,Follow u,233,2,4,569.2262,320,0,0,10,0,0,6,,0,0
48001,Follow u,233,3,7,309.381,35.66667,0,0,5,0,0,0,,0,0
48201,Follow u,233,6,8,495.3571,16.16667,20,0,0,0,0,0,,1,1
48301,Follow u,233,6,7,2269.952,49.66666,3.333333,6.666667,6,0,0,0,,1,0
48501,Follow u,233,1,3,291.131,22,0,0,7,0,,0,,1,1
48601,Follow u,233,1,5,235.4684,170.8333,99.16666,0.6666667,8,0,0,0,,0,0
48901,Follow u,233,1,2,395.6339,200.4,0,35,3,0,0,0,,1,0
49009,Follow u,9999,3,4,537.9405,42.33334,0,19.33333,1,0,0,0,,1,1
49901,Follow u,123,2,4,369.3452,232,0,0,6,0,0,0,,1,1
50001,Follow u,123,5,10,657.8691,278,1.25,65,0,0,0,50,,1,1
50101,Follow u,123,7,13,1023.304,989.2334,13.08333,106.6667,4,0,0,120,,1,0
50401,Follow u,123,5,6,1047.202,315.6667,24.58333,20,9,0,0,0,,1,1
50501,Follow u,123,0,2,1909.732,127.8333,0,40,4,0,0,0,,1,
50601,Follow u,121,3,6,648.3096,270.6667,25,0,0,0,0,0,,1,1
50701,Follow u,123,5,7,934.2262,130.3333,308.4167,0,0,0,0,0,,1,1
50801,Follow u,123,4,10,753.8988,454,424.1667,0,7,0,0,8,,0,0
51009,Follow u,121,4,6,1015.774,153.3333,3.333333,4.666667,0,0,0,0,,1,1
51309,Follow u,123,1,4,717.3989,45.83334,99.16666,133.3333,0,0,0,6,,1,1
51401,Follow u,123,4,9,758.8182,71.5,0,33.33333,0,0,0,0,,1,1
51501,Follow u,123,3,8,349.3137,256,2.5,4.666667,0,0,0,0,,1,1
51801,Follow u,100,4,8,1505,536.3333,21.66667,0,0,0,0,100,,0,0
52501,Follow u,100,4,10,842.9762,568,149.6667,6.666667,4,0,0,80,,1,1
53001,Follow u,100,6,11,545.3274,29.66667,388.75,0,2,0,0,9,,1,1
53101,Follow u,100,3,5,500.8322,321.6667,6.5,38.66666,0,0,0,15,,1,1
53201,Follow u,100,2,4,530.119,138.5,0.3333333,50,0,0,0,0,,1,0
53401,Follow u,100,2,3,243.1595,90.6,151.9167,0,12,0,0,0,,1,1
54401,Follow u,121,2,4,504.9167,229.6667,0,38.33333,5,0,0,0,,1,1
54501,Follow u,121,1,6,822.119,628.5,1.25,0,3,0,0,22,,1,1
54601,Follow u,121,2,3,543.1547,220.9333,173.3333,0,5,0,0,0,,1,1
54701,Follow u,121,4,7,540.9821,303.3333,8.333333,3.333333,3,0,0,0,,1,1
55001,Follow u,121,3,5,520.5595,264.1,144.1667,0,5,0,0,8,,1,1
55101,Follow u,121,3,6,767.369,50.5,0,0,0,0,0,0,,1,1
55701,Follow u,121,1,4,1199.596,89.99999,0,33.33333,2,0,0,3,,1,0
55809,Follow u,121,3,6,805.0297,274,9.625,148.3333,0,0,0,0,,1,1
55901,Follow u,121,2,4,392.956,513.8334,7.916667,0,7,0,0,0,,1,1
56101,Follow u,37,4,10,420.4916,302.7,132.5,10,0,0,0,0,,1,0
56601,Follow u,37,1,3,440.1726,173.8333,0,6.666667,1,0,0,0,,1,1
56701,Follow u,37,1,2,360.6548,93.66667,12.5,0,0,0,0,0,,1,1
57001,Follow u,37,3,5,750.6399,177.3333,44.16667,6.666667,6,0,0,12,,1,1
57101,Follow u,37,3,7,356.744,166.6667,0,0,3,0,0,0,,1,1
57209,Follow u,37,5,11,2129.167,165.3333,10,6.666667,0,0,0,2,,1,1
57301,Follow u,37,4,6,328.0655,53.4,4.166667,4.333333,0,0,0,0,,1,1
57509,Follow u,37,3,5,310.6845,78,69.16666,0,0,0,0,0,,0,0
57601,Follow u,37,2,5,521.4286,138.6667,0,0,4,0,0,0,,1,1
57701,Follow u,37,2,5,660.4762,138,12.5,0,0,0,0,0,,1,1
58101,Follow u,38,5,9,1755.476,328.5,29.16667,66.66666,0,0,0,3.5,,1,1
58201,Follow u,38,7,13,1099.78,148.6667,19.16667,116.6667,0,0,0,0,,1,1
